,Timestamp,InventoryType,Ad - Length,Ad- Width,Ad Size,Ad Type,Platform,Device Type,Format,Available_Impressions,Matched_Queries,Impressions,Clicks,Spend,Fee,Revenue,CTR,CPM,CPC,Cluster_km,SSamp
329,2020-11-20-4,Format5,720,300,216000,Inter227,App,Mobile,Display,247,164,130,16,1.11,0.35,0.72,12.31,8.54,0.07,0,0.4462737269290641
330,2020-9-26-7,Format1,300,250,75000,Inter222,Video,Desktop,Video,1813,179,177,1,1.11,0.35,0.72,0.56,6.27,1.11,3,0.2808964434988356
331,2020-10-11-3,Format4,120,600,72000,Inter224,Web,Desktop,Video,429,108,99,17,1.12,0.35,0.73,17.17,11.31,0.07,2,0.6707842629027855
332,2020-9-13-5,Format4,120,600,72000,Inter226,Web,Mobile,Video,309,78,77,23,1.14,0.35,0.74,29.87,14.81,0.05,2,0.5323061288147548
333,2020-10-11-4,Format6,336,250,84000,Inter217,Web,Desktop,Video,344,98,95,13,1.14,0.35,0.74,13.68,12.0,0.09,2,0.1725543910843688
334,2020-11-19-19,Format4,120,600,72000,Inter229,Video,Desktop,Display,78,60,58,12,1.16,0.35,0.75,20.69,20.0,0.1,2,0.6174507648498306
335,2020-10-18-11,Format5,720,300,216000,inter230,Video,Mobile,Display,149,103,75,10,1.19,0.35,0.77,13.33,15.87,0.12,0,0.4185963453257835
336,2020-11-5-22,Format5,720,300,216000,Inter222,Video,Desktop,Video,366,183,157,23,1.2,0.35,0.78,14.65,7.64,0.05,0,0.43230597055267406
337,2020-9-11-6,Format4,120,600,72000,Inter227,App,Mobile,Display,318,106,102,29,1.2,0.35,0.78,28.43,11.76,0.04,2,0.5432819042600723
338,2020-10-31-13,Format5,720,300,216000,Inter229,Video,Desktop,Video,154,106,90,15,1.23,0.35,0.8,16.67,13.67,0.08,0,0.4239553861197069
339,2020-10-1-1,Format4,120,600,72000,Inter229,Video,Desktop,Display,441,112,104,11,1.25,0.35,0.81,10.58,12.02,0.11,2,0.6658079253043685
340,2020-10-6-6,Format4,120,600,72000,Inter229,Video,Desktop,Display,269,94,94,16,1.24,0.35,0.81,17.02,13.19,0.08,2,0.6833256335424697
341,2020-9-10-19,Format4,120,600,72000,Inter227,App,Mobile,Display,1657,194,175,19,1.25,0.35,0.81,10.86,7.14,0.07,2,0.6017239881848133
